order_id,customer_id,order_date,product_id,product_category,quantity,price_per_unit,total_amount
O02450,C0087,2022-09-28,P028,Electronics,7.0,82.43,577.01
O02451,C0124,2022-09-11,P044,Electronics,16.0,1179.81,18876.96
O02452,C0097,2022-07-17,P022,Groceries,6.0,284.96,1709.76
O02453,C0030,2023-08-06,P037,Books,1.0,1310.26,1310.26
O02454,C0123,2022-12-28,P026,Toys,18.0,619.8,11156.4
O02455,C0094,2023-10-20,P038,Home,10.0,1327.74,13277.4
O02456,C0093,2022-01-13,P051,Fashion,10.0,1255.68,12556.8
O02457,C0060,2023-03-27,P047,Electronics,5.0,520.16,2600.8
O02458,C0103,2023-12-23,P110,Fashion,14.0,185.99,2603.86
O02459,C0059,2023-11-01,P101,,,,7153.02
O02460,C0035,2022-08-03,P085,Home,10.0,155.82,1558.2
O02461,C0044,2022-05-25,P064,Books,13.0,777.15,10102.95
O02462,C0121,2023-06-01,P101,Books,11.0,1219.07,13409.77
O02463,C0001,2023-01-26,P076,Groceries,1.0,339.13,339.13
O02464,C0097,2022-12-08,P087,Toys,12.0,1090.25,13083.0
O02465,C0167,2022-05-23,P040,Groceries,18.0,228.19,4107.42
O02466,C0148,2023-10-22,P105,Home,1.0,1099.37,1099.37
O02467,C0064,2022-08-16,P036,Home,17.0,467.49,7947.33
O02468,C0052,2023-10-01,P008,Home,14.0,1340.55,18767.7
O02469,C0109,2022-08-21,P004,Books,1.0,629.43,629.43
O02470,C0169,2022-05-17,P024,Books,11.0,531.36,5844.96
O02471,C0084,2022-10-16,P044,Home,14.0,144.74,2026.36
O02472,C0113,2023-01-05,P054,Fashion,5.0,177.23,886.15
O02473,C0033,2022-05-19,P015,Groceries,8.0,472.47,3779.76
O02474,C0075,2023-08-20,P020,Books,20.0,1309.2,26184.0
O02475,C0166,2022-10-16,P016,Fashion,20.0,90.86,1817.2
O02476,C0013,2022-11-15,P056,Home,19.0,955.37,18152.03
O02477,C0019,2023-07-26,P013,Toys,11.0,831.03,9141.33
O02478,C0191,2022-10-23,P052,Groceries,2.0,643.07,1286.14
O02479,C0086,2022-09-10,P090,Electronics,8.0,920.19,7361.52
O02480,C0143,2023-04-27,P036,Fashion,14.0,642.34,8992.76
O02481,C0080,2022-08-15,P075,Books,1.0,641.26,641.26
O02482,C0001,2023-08-17,P004,Electronics,6.0,488.18,2929.08
O02483,C0059,2022-09-28,P007,Electronics,15.0,1090.74,16361.1
O02484,C0180,2022-06-25,P067,Groceries,9.0,1391.08,12519.72
O02485,C0059,2023-02-28,P023,Home,6.0,865.57,5193.42
O02486,C0037,2023-04-28,P124,Groceries,5.0,1367.55,6837.75
O02487,C0103,2023-01-20,P099,Fashion,17.0,152.04,2584.68
O02488,C0080,2022-01-19,P085,Groceries,14.0,842.81,11799.34
O02489,C0072,2023-12-01,P103,Fashion,9.0,510.81,4597.29
O02490,C0030,2023-02-13,P014,Toys,15.0,1245.44,18681.6
O02491,C0173,2023-09-26,P041,Groceries,9.0,1281.95,11537.55
O02492,C0083,2023-09-29,P123,Home,11.0,1359.52,14954.72
O02493,C0066,2023-10-25,P020,Home,19.0,1477.42,28070.98
O02494,C0004,2023-06-06,P127,Electronics,2.0,1408.0,2816.0
O02495,C0052,2022-04-26,P022,Fashion,17.0,265.7,4516.9
O02496,C0158,2023-12-04,P125,Home,1.0,1319.87,1319.87
O02497,C0084,2022-06-10,P128,Electronics,4.0,1291.19,5164.76
O02498,C0020,2023-05-08,P065,Groceries,16.0,1259.8,20156.8
O02499,C0135,2023-08-20,P067,,,,10933.93
O02500,C0134,2023-09-25,P025,Fashion,20.0,56.99,1139.8
O02501,C0101,2023-06-25,P019,Groceries,17.0,121.08,2058.36
O02502,C0177,2023-12-18,P046,Books,10.0,1484.97,14849.7
O02503,C0031,2022-06-09,P013,Home,3.0,924.05,2772.15
O02504,C0015,2023-11-18,P039,Groceries,13.0,1071.0,13923.0
O02505,C0084,2023-08-23,P105,Books,2.0,175.13,350.26
O02506,C0061,2023-10-03,P052,Home,1.0,805.24,805.24
O02507,C0130,2022-09-28,P035,Electronics,11.0,359.71,3956.81
O02508,C0122,2022-01-01,P125,Electronics,16.0,1040.97,16655.52
O02509,C0050,2023-09-05,P115,Books,18.0,823.59,14824.62
O02510,C0180,2022-09-25,P005,Books,17.0,1226.78,20855.26
O02511,C0147,2022-01-29,P060,Fashion,14.0,903.47,12648.58
O02512,C0089,2022-08-29,P061,Fashion,15.0,131.36,1970.4
O02513,C0171,2023-07-23,P012,Electronics,20.0,18.9,378.0
O02514,C0177,2023-07-17,P089,Toys,7.0,1356.6,9496.2
O02515,C0154,2022-10-26,P013,Electronics,9.0,580.65,5225.85
O02516,C0055,2022-09-13,P100,Toys,17.0,619.86,10537.62
O02517,C0100,2022-02-15,P060,Toys,17.0,774.87,13172.79
O02518,C0065,2023-12-01,P012,Toys,18.0,1488.62,26795.16
O02519,C0101,2023-01-10,P014,Groceries,4.0,449.92,1799.68
O02520,C0180,2023-10-14,P126,Groceries,12.0,1127.17,13526.04
O02521,C0141,2023-03-09,P112,Groceries,17.0,155.82,2648.94
O02522,C0110,2022-11-11,P026,Home,15.0,625.84,9387.6
O02523,C0005,2022-12-15,P070,,,,8998.21
O02524,C0075,2022-01-02,P009,Home,10.0,1053.38,10533.8
O02525,C0050,2022-07-21,P052,Home,13.0,1148.31,14928.03
O02526,C0065,2023-04-30,P128,Toys,10.0,687.4,6874.0
O02527,C0153,2022-07-06,P107,Groceries,9.0,1188.55,10696.95
O02528,C0020,2023-10-21,P015,Home,7.0,638.39,4468.73
O02529,C0175,2023-12-21,P073,Books,7.0,233.11,1631.77
O02530,C0131,2022-05-27,P022,Books,19.0,402.98,7656.62
O02531,C0117,2022-07-30,P123,Electronics,10.0,964.66,9646.6
O02532,C0077,2023-07-28,P063,Home,15.0,1296.41,19446.15
O02533,C0090,2022-11-26,P074,Fashion,12.0,1382.92,16595.04
O02534,C0113,2022-12-06,P049,Fashion,7.0,962.53,6737.71
O02535,C0198,2023-04-20,P043,Toys,6.0,1002.38,6014.28
O02536,C0044,2022-12-24,P096,Electronics,1.0,773.57,773.57
O02537,C0177,2023-12-19,P077,Groceries,17.0,350.87,5964.79
O02538,C0116,2023-04-14,P119,Groceries,7.0,980.17,6861.19
O02539,C0151,2023-05-23,P079,Home,17.0,858.9,14601.3
O02540,C0030,2023-03-04,P034,Electronics,13.0,1449.63,18845.19
O02541,C0154,2023-12-30,P107,Groceries,3.0,749.35,2248.05
O02542,C0182,2022-11-21,P123,Home,10.0,1041.56,10415.6
O02543,C0181,2022-05-14,P091,Books,9.0,636.24,5726.16
O02544,C0089,2023-06-07,P103,Fashion,5.0,942.48,4712.4
O02545,C0127,2023-06-13,P045,Fashion,19.0,1334.87,25362.53
O02546,C0027,2023-12-10,P013,,,,2236.63
O02547,C0145,2022-03-18,P014,Fashion,15.0,646.37,9695.55
O02548,C0122,2023-11-26,P055,Home,1.0,387.11,387.11
O02549,C0131,2023-12-27,P106,Toys,6.0,1084.67,6508.02
O02550,C0143,2023-01-04,P058,Books,12.0,317.85,3814.2
O02551,C0156,2022-08-16,P029,Toys,18.0,907.82,16340.76
O02552,C0178,2023-04-12,P075,Electronics,3.0,399.85,1199.55
O02553,C0157,2022-12-02,P049,Toys,8.0,1356.03,10848.24
O02554,C0175,2023-10-29,P087,Books,4.0,1374.49,5497.96
O02555,C0035,2023-07-30,P096,Books,11.0,1042.24,11464.64
O02556,C0023,2022-05-16,P077,Home,5.0,992.48,4962.4
O02557,C0082,2022-08-30,P036,Books,15.0,1271.43,19071.45
O02558,C0174,2023-04-03,P065,Fashion,2.0,13.06,26.12
O02559,C0141,2022-05-14,P002,Books,10.0,500.06,5000.6
O02560,C0070,2023-03-27,P039,Fashion,11.0,406.99,4476.89
O02561,C0085,2023-05-06,P006,Electronics,2.0,419.77,839.54
O02562,C0173,2023-08-20,P053,Groceries,10.0,1185.62,11856.2
O02563,C0048,2023-10-25,P095,Groceries,18.0,472.35,8502.3
O02564,C0092,2022-11-23,P012,Books,16.0,1164.35,18629.6
O02565,C0024,2023-08-31,P125,Toys,16.0,1305.38,20886.08
O02566,C0053,2023-05-12,P041,Books,8.0,1237.67,9901.36
O02567,C0200,2023-08-04,P030,Groceries,16.0,154.7,2475.2
O02568,C0033,2023-06-19,P072,Home,1.0,1422.99,1422.99
O02569,C0171,2022-10-17,P058,Electronics,14.0,803.88,11254.32
O02570,C0079,2023-11-07,P031,Toys,14.0,1106.3,15488.2
O02571,C0162,2022-03-29,P052,Books,14.0,184.98,2589.72
O02572,C0041,2022-12-10,P039,Fashion,9.0,1271.31,11441.79
O02573,C0135,2023-08-04,P128,Home,10.0,511.4,5114.0
O02574,C0140,2022-06-29,P021,Books,6.0,1418.14,8508.84
O02575,C0020,2022-07-30,P102,Toys,6.0,992.32,5953.92
O02576,C0187,2023-02-26,P011,Home,15.0,1144.06,17160.9
O02577,C0127,2022-11-13,P122,Toys,4.0,103.26,413.04
O02578,C0171,2022-03-28,P091,Toys,13.0,549.58,7144.54
O02579,C0030,2023-06-01,P085,Home,2.0,98.22,196.44
O02580,C0047,2023-02-17,P025,Groceries,18.0,1483.0,26694.0
O02581,C0153,2023-03-30,P031,Electronics,9.0,1001.61,9014.49
O02582,C0199,2023-11-16,P045,Home,18.0,500.48,9008.64
O02583,C0170,2023-06-16,P045,Books,10.0,118.85,1188.5
O02584,C0116,2022-10-01,P089,Home,6.0,186.31,1117.86
O02585,C0005,2022-07-24,P116,Toys,14.0,698.01,9772.14
O02586,C0049,2022-10-21,P037,Books,15.0,719.99,10799.85
O02587,C0011,2023-05-15,P102,Toys,20.0,1336.83,26736.6
O02588,C0014,2023-01-10,P083,Electronics,3.0,226.64,679.92
O02589,C0174,2022-07-29,P078,Toys,2.0,175.52,351.04
O02590,C0104,2023-05-17,P063,Books,19.0,1498.04,28462.76
O02591,C0042,2023-09-30,P066,Books,18.0,995.39,17917.02
O02592,C0188,2023-09-05,P018,Toys,2.0,644.72,1289.44
O02593,C0104,2023-07-11,P074,,,,12572.25
O02594,C0187,2023-06-27,P021,Books,9.0,402.98,3626.82
O02595,C0137,2022-12-04,P045,Home,18.0,251.76,4531.68
O02596,C0052,2022-07-18,P053,Electronics,11.0,1003.28,11036.08
O02597,C0098,2023-05-31,P039,Books,1.0,1485.31,1485.31
O02598,C0114,2022-12-26,P103,Home,13.0,264.97,3444.61
O02599,C0002,2022-07-16,P010,Fashion,19.0,412.16,7831.04
O02600,C0137,2023-04-23,P112,Groceries,16.0,1365.74,21851.84
O02601,C0076,2022-12-10,P031,Fashion,5.0,587.24,2936.2
O02602,C0155,2022-12-02,P038,Books,11.0,1066.15,11727.65
O02603,C0140,2022-11-03,P092,Home,18.0,1205.73,21703.14
O02604,C0147,2023-05-12,P010,Groceries,7.0,1172.17,8205.19
O02605,C0132,2023-04-11,P024,Fashion,5.0,910.79,4553.95
O02606,C0129,2023-02-09,P111,Groceries,12.0,439.38,5272.56
O02607,C0072,2022-01-19,P104,Toys,5.0,515.64,2578.2
O02608,C0131,2023-08-21,P076,Groceries,10.0,267.04,2670.4
O02609,C0087,2023-04-06,P127,Home,9.0,655.59,5900.31
O02610,C0089,2022-01-17,P056,,,,468.52
O02611,C0014,2022-10-27,P126,Home,2.0,360.63,721.26
O02612,C0114,2023-08-18,P013,Toys,2.0,173.95,347.9
O02613,C0125,2023-03-02,P094,Home,3.0,674.91,2024.73
O02614,C0019,2022-01-08,P058,Electronics,8.0,635.7,5085.6
O02615,C0048,2022-05-10,P082,Toys,12.0,1163.37,13960.44
O02616,C0105,2023-02-02,P113,,,,19570.4
O02617,C0069,2023-11-10,P050,Books,7.0,379.22,2654.54
O02618,C0011,2022-10-11,P010,Fashion,12.0,872.95,10475.4
O02619,C0146,2022-06-07,P015,Toys,2.0,1292.67,2585.34
O02620,C0079,2022-12-21,P102,Fashion,10.0,529.86,5298.6
O02621,C0175,2022-03-06,P067,Toys,11.0,1095.94,12055.34
O02622,C0147,2022-12-19,P096,Fashion,6.0,1437.91,8627.46
O02623,C0111,2023-04-09,P011,Groceries,18.0,70.55,1269.9
O02624,C0148,2022-05-07,P006,Groceries,19.0,1116.89,21220.91
O02625,C0188,2022-05-13,P021,Books,4.0,683.03,2732.12
O02626,C0039,2022-06-25,P106,Toys,15.0,1433.63,21504.45
O02627,C0080,2023-04-07,P084,Groceries,7.0,1399.39,9795.73
O02628,C0062,2023-08-28,P129,,,,19472.1
O02629,C0110,2022-04-21,P008,Toys,16.0,287.85,4605.6
O02630,C0011,2023-04-15,P071,Books,14.0,1439.34,20150.76
O02631,C0046,2022-08-17,P097,Groceries,19.0,249.33,4737.27
O02632,C0101,2022-12-26,P033,Home,15.0,1446.28,21694.2
O02633,C0108,2023-03-17,P099,Home,8.0,701.46,5611.68
O02634,C0062,2023-07-11,P019,Groceries,3.0,968.31,2904.93
O02635,C0054,2022-09-14,P078,Books,11.0,159.77,1757.47
O02636,C0146,2022-02-16,P113,Toys,3.0,263.97,791.91
O02637,C0175,2022-12-26,P090,Fashion,8.0,473.74,3789.92
O02638,C0061,2022-05-25,P024,Groceries,7.0,57.33,401.31
O02639,C0154,2022-02-26,P057,Electronics,2.0,1285.38,2570.76
O02640,C0025,2023-04-16,P023,Toys,10.0,168.94,1689.4
O02641,C0118,2023-07-15,P113,Books,15.0,840.33,12604.95
O02642,C0150,2022-02-02,P092,Groceries,17.0,967.93,16454.81
O02643,C0118,2023-02-25,P114,Groceries,11.0,1110.73,12218.03
O02644,C0039,2023-07-07,P033,Groceries,3.0,244.76,734.28
O02645,C0057,2022-03-31,P115,Electronics,2.0,1009.44,2018.88
O02646,C0017,2023-06-22,P064,Toys,19.0,505.24,9599.56
O02647,C0072,2022-09-19,P119,Electronics,6.0,49.52,297.12
O02648,C0196,2023-11-26,P128,Books,3.0,972.47,2917.41
O02649,C0133,2022-04-12,P057,Home,6.0,186.65,1119.9
O02650,C0034,2022-12-29,P044,Electronics,10.0,124.18,1241.8
O02651,C0017,2022-07-06,P121,Fashion,1.0,949.15,949.15
O02652,C0091,2022-07-12,P038,Books,10.0,1478.67,14786.7
O02653,C0105,2023-10-03,P077,Home,6.0,585.21,3511.26
O02654,C0125,2023-10-07,P081,Groceries,15.0,428.59,6428.85
O02655,C0121,2023-04-27,P097,Books,8.0,489.54,3916.32
O02656,C0199,2022-06-08,P124,Toys,10.0,145.99,1459.9
O02657,C0130,2022-08-29,P049,Groceries,2.0,778.52,1557.04
O02658,C0166,2022-04-04,P118,Books,1.0,468.97,468.97
O02659,C0080,2023-11-08,P065,Electronics,2.0,1049.28,2098.56
O02660,C0009,2023-12-03,P077,Groceries,14.0,276.42,3869.88
O02661,C0097,2022-02-03,P071,Home,18.0,223.12,4016.16
O02662,C0051,2022-09-07,P031,Home,5.0,709.33,3546.65
O02663,C0016,2023-06-01,P044,Fashion,15.0,696.03,10440.45
O02664,C0068,2022-04-29,P039,Groceries,7.0,82.58,578.06
O02665,C0100,2023-08-17,P077,,,,574.66
O02666,C0002,2023-04-16,P067,Electronics,18.0,1282.9,23092.2
O02667,C0080,2023-12-16,P084,Toys,20.0,1490.9,29818.0
O02668,C0108,2022-04-27,P086,Home,6.0,505.83,3034.98
O02669,C0156,2023-09-16,P071,Toys,10.0,681.68,6816.8
O02670,C0102,2023-04-24,P100,Fashion,2.0,1421.86,2843.72
O02671,C0005,2023-11-26,P046,Fashion,3.0,704.83,2114.49
O02672,C0162,2022-07-29,P018,Toys,14.0,505.96,7083.44
O02673,C0139,2022-10-25,P068,Fashion,3.0,238.19,714.57
O02674,C0189,2023-06-04,P046,,,,17544.0
O02675,C0151,2023-09-24,P027,Groceries,11.0,980.71,10787.81
O02676,C0059,2023-10-06,P074,Groceries,5.0,612.42,3062.1
O02677,C0160,2022-09-17,P106,Home,6.0,246.44,1478.64
O02678,C0106,2022-05-13,P016,Toys,17.0,124.36,2114.12
O02679,C0135,2022-04-05,P075,,,,1073.61
O02680,C0045,2023-03-07,P052,Home,1.0,729.75,729.75
O02681,C0037,2023-08-22,P081,Home,3.0,1322.25,3966.75
O02682,C0063,2022-09-04,P052,Home,10.0,1495.66,14956.6
O02683,C0123,2022-10-21,P014,Fashion,10.0,414.54,4145.4
O02684,C0069,2023-06-18,P098,Groceries,17.0,1280.62,21770.54
O02685,C0092,2022-04-08,P103,Fashion,17.0,1023.61,17401.37
O02686,C0152,2022-12-18,P078,Books,20.0,54.85,1097.0
O02687,C0058,2022-12-10,P015,Fashion,16.0,1310.53,20968.48
O02688,C0093,2023-10-26,P027,Books,12.0,1004.8,12057.6
O02689,C0007,2023-10-27,P100,,,,3322.17
O02690,C0061,2023-11-10,P123,Fashion,5.0,565.58,2827.9
O02691,C0111,2022-01-04,P064,Electronics,20.0,1199.81,23996.2
O02692,C0012,2023-06-16,P025,Toys,3.0,129.31,387.93
O02693,C0139,2022-02-22,P008,Toys,15.0,335.88,5038.2
O02694,C0093,2022-12-05,P020,Books,10.0,1433.36,14333.6
O02695,C0052,2022-12-04,P076,Home,11.0,1218.87,13407.57
O02696,C0007,2022-11-19,P080,Books,16.0,1433.07,22929.12
O02697,C0162,2022-10-10,P093,Groceries,5.0,1173.1,5865.5
O02698,C0026,2023-03-25,P029,Electronics,16.0,283.06,4528.96
O02699,C0181,2023-10-09,P035,Home,6.0,61.27,367.62
O02700,C0001,2023-04-23,P094,Fashion,13.0,353.26,4592.38
O02701,C0200,2022-10-18,P014,Books,7.0,895.21,6266.47
O02702,C0033,2023-05-01,P008,Home,9.0,1083.3,9749.7
O02703,C0136,2022-03-25,P010,Toys,10.0,476.54,4765.4
O02704,C0073,2023-03-03,P030,Books,8.0,170.76,1366.08
O02705,C0093,2023-05-09,P035,Fashion,16.0,317.1,5073.6
O02706,C0053,2023-05-16,P008,Books,11.0,154.84,1703.24
O02707,C0105,2023-08-29,P016,Fashion,1.0,200.24,200.24
O02708,C0038,2023-06-12,P034,Toys,9.0,638.43,5745.87
O02709,C0120,2022-05-29,P121,Fashion,18.0,1337.99,24083.82
O02710,C0007,2023-06-27,P093,Home,13.0,177.89,2312.57
O02711,C0059,2022-01-25,P070,Home,5.0,1085.12,5425.6
O02712,C0102,2023-06-02,P025,Electronics,2.0,1301.9,2603.8
O02713,C0068,2023-05-12,P045,Toys,13.0,899.29,11690.77
O02714,C0126,2022-12-11,P112,Groceries,9.0,47.95,431.55
O02715,C0192,2022-04-17,P103,Fashion,14.0,167.01,2338.14
O02716,C0152,2023-08-01,P026,Electronics,15.0,484.55,7268.25
O02717,C0170,2023-11-18,P025,Electronics,6.0,65.46,392.76
O02718,C0090,2022-03-24,P105,Books,20.0,364.92,7298.4
O02719,C0185,2023-07-03,P120,Books,16.0,196.54,3144.64
O02720,C0166,2023-03-23,P038,Books,12.0,1278.79,15345.48
O02721,C0046,2023-12-18,P016,Fashion,10.0,1351.02,13510.2
O02722,C0061,2022-12-22,P060,Home,2.0,450.67,901.34
O02723,C0137,2023-10-07,P053,Fashion,11.0,1182.06,13002.66
O02724,C0154,2022-02-01,P122,Groceries,20.0,1309.65,26193.0
O02725,C0168,2022-11-09,P120,Toys,18.0,1330.4,23947.2
O02726,C0163,2023-12-06,P059,Groceries,9.0,195.23,1757.07
O02727,C0153,2023-09-30,P095,Books,12.0,474.03,5688.36
O02728,C0045,2022-11-15,P014,Toys,13.0,693.87,9020.31
O02729,C0131,2023-04-10,P114,Home,3.0,635.88,1907.64
O02730,C0122,2023-06-03,P099,Fashion,5.0,1252.75,6263.75
O02731,C0007,2023-09-12,P102,Toys,18.0,1450.88,26115.84
O02732,C0192,2023-10-01,P033,Electronics,12.0,854.25,10251.0
O02733,C0131,2023-07-04,P023,Home,7.0,1427.18,9990.26
O02734,C0020,2023-06-22,P069,Home,10.0,1042.52,10425.2
O02735,C0132,2023-01-06,P001,Electronics,19.0,1425.77,27089.63
O02736,C0098,2022-05-10,P009,Toys,16.0,1008.28,16132.48
O02737,C0006,2023-07-12,P057,Home,8.0,1044.11,8352.88
O02738,C0132,2022-08-29,P040,,,,4288.12
O02739,C0004,2022-02-27,P030,Books,12.0,894.66,10735.92
O02740,C0173,2022-01-25,P007,Toys,7.0,965.15,6756.05
O02741,C0054,2023-02-08,P008,Toys,7.0,668.83,4681.81
O02742,C0050,2023-06-09,P033,Groceries,17.0,378.51,6434.67
O02743,C0133,2022-11-01,P015,Fashion,19.0,133.57,2537.83
O02744,C0118,2022-09-05,P119,Groceries,8.0,677.66,5421.28
O02745,C0127,2023-04-01,P075,Home,6.0,207.92,1247.52
O02746,C0049,2023-08-13,P010,Toys,17.0,1054.85,17932.45
O02747,C0053,2022-06-12,P103,Fashion,14.0,1368.98,19165.72
O02748,C0152,2022-10-10,P060,Electronics,14.0,80.99,1133.86
O02749,C0035,2022-01-07,P041,Electronics,1.0,117.74,117.74
O02750,C0031,2022-02-19,P047,Groceries,12.0,751.57,9018.84
O02751,C0092,2023-02-12,P058,,,,1053.53
O02752,C0002,2023-06-19,P069,Books,17.0,650.28,11054.76
O02753,C0016,2022-03-02,P033,Electronics,11.0,644.82,7093.02
O02754,C0057,2023-09-24,P038,,,,9883.2
O02755,C0094,2023-07-11,P007,Toys,17.0,668.5,11364.5
O02756,C0184,2022-05-16,P014,Home,4.0,1341.66,5366.64
O02757,C0174,2023-01-19,P091,Electronics,10.0,1347.34,13473.4
O02758,C0042,2022-11-13,P101,Electronics,5.0,1176.3,5881.5
O02759,C0129,2022-04-09,P075,Toys,17.0,549.0,9333.0
O02760,C0115,2023-03-24,P128,Groceries,13.0,94.45,1227.85
O02761,C0010,2022-09-03,P029,Electronics,14.0,282.43,3954.02
O02762,C0114,2022-01-29,P075,Groceries,8.0,1251.09,10008.72
O02763,C0163,2023-11-30,P033,Groceries,4.0,1381.95,5527.8
O02764,C0004,2022-05-26,P062,Toys,16.0,942.04,15072.64
O02765,C0182,2023-06-02,P033,Home,13.0,72.84,946.92
O02766,C0105,2023-11-26,P034,Fashion,6.0,1344.54,8067.24
O02767,C0081,2023-06-11,P112,Electronics,1.0,555.82,555.82
O02768,C0121,2022-05-27,P018,Home,2.0,110.96,221.92
O02769,C0124,2023-05-16,P052,Electronics,14.0,972.2,13610.8
O02770,C0060,2023-03-13,P024,Home,19.0,1423.41,27044.79
O02771,C0026,2022-01-24,P066,Toys,20.0,269.03,5380.6
O02772,C0074,2023-08-29,P020,Fashion,12.0,663.59,7963.08
O02773,C0197,2022-07-09,P054,Groceries,15.0,1219.84,18297.6
O02774,C0110,2022-07-18,P036,Fashion,13.0,869.85,11308.05
O02775,C0186,2023-03-29,P098,Groceries,8.0,849.61,6796.88
O02776,C0055,2022-03-09,P099,Electronics,15.0,219.1,3286.5
O02777,C0174,2022-07-11,P011,Electronics,7.0,852.41,5966.87
O02778,C0155,2023-04-22,P106,Toys,6.0,927.44,5564.64
O02779,C0156,2022-06-08,P077,Groceries,19.0,137.86,2619.34
O02780,C0060,2023-09-14,P024,Toys,6.0,1079.78,6478.68
O02781,C0075,2023-04-11,P067,Books,5.0,1489.01,7445.05
O02782,C0042,2022-03-15,P021,Toys,11.0,166.25,1828.75
O02783,C0176,2022-09-09,P118,Books,2.0,775.61,1551.22
O02784,C0110,2023-04-28,P003,Fashion,12.0,580.77,6969.24
O02785,C0104,2022-04-09,P028,Electronics,5.0,158.85,794.25
O02786,C0077,2022-08-26,P023,Fashion,16.0,686.38,10982.08
O02787,C0076,2022-12-24,P122,Fashion,12.0,1093.14,13117.68
O02788,C0022,2023-05-02,P061,Electronics,15.0,957.03,14355.45
O02789,C0191,2022-08-28,P063,Home,9.0,722.8,6505.2
O02790,C0009,2022-12-05,P048,Electronics,10.0,198.24,1982.4
O02791,C0065,2022-01-08,P040,Books,11.0,301.55,3317.05
O02792,C0069,2022-09-29,P106,Groceries,10.0,565.87,5658.7
O02793,C0105,2022-09-19,P041,Groceries,8.0,1310.67,10485.36
O02794,C0187,2022-01-20,P058,Electronics,8.0,124.14,993.12
O02795,C0027,2022-06-17,P062,Groceries,2.0,76.31,152.62
O02796,C0182,2023-09-24,P070,Home,17.0,92.29,1568.93
O02797,C0118,2023-10-24,P122,Toys,17.0,758.83,12900.11
O02798,C0139,2022-06-28,P046,Toys,2.0,962.4,1924.8
O02799,C0050,2022-12-23,P110,Toys,20.0,1267.12,25342.4
O02800,C0186,2023-07-19,P020,Home,8.0,1287.53,10300.24
O02801,C0012,2022-10-22,P001,Fashion,18.0,846.36,15234.48
O02802,C0085,2023-01-18,P130,Toys,4.0,595.14,2380.56
O02803,C0174,2022-10-27,P061,,,,14862.76
O02804,C0199,2022-11-26,P038,Electronics,15.0,584.9,8773.5
O02805,C0122,2022-12-11,P099,Groceries,4.0,1350.3,5401.2
O02806,C0044,2023-08-24,P074,Electronics,9.0,1408.95,12680.55
O02807,C0152,2022-07-17,P057,Toys,2.0,381.26,762.52
O02808,C0086,2023-12-16,P072,Fashion,12.0,829.1,9949.2
O02809,C0086,2023-03-08,P031,Electronics,2.0,361.72,723.44
O02810,C0092,2023-01-02,P053,Books,7.0,440.55,3083.85
O02811,C0091,2023-07-19,P079,Groceries,12.0,975.28,11703.36
O02812,C0077,2023-03-01,P046,Fashion,18.0,1089.0,19602.0
O02813,C0149,2022-06-26,P060,Home,2.0,797.62,1595.24
O02814,C0168,2022-04-30,P092,Electronics,8.0,1058.64,8469.12
O02815,C0175,2023-12-01,P070,Home,11.0,515.96,5675.56
O02816,C0182,2022-05-21,P052,Toys,14.0,1251.64,17522.96
O02817,C0117,2023-11-03,P054,Fashion,1.0,751.17,751.17
O02818,C0023,2023-09-11,P111,Toys,1.0,1157.52,1157.52
O02819,C0191,2023-07-31,P002,Toys,20.0,386.09,7721.8
O02820,C0053,2022-05-11,P031,Fashion,14.0,1317.21,18440.94
O02821,C0149,2023-12-17,P074,Fashion,19.0,1195.35,22711.65
O02822,C0144,2022-07-08,P064,Fashion,11.0,1169.91,12869.01
O02823,C0066,2023-10-21,P114,Home,19.0,1364.02,25916.38
O02824,C0149,2022-05-13,P040,Toys,13.0,451.03,5863.39
O02825,C0182,2022-01-25,P002,Electronics,3.0,794.9,2384.7
O02826,C0146,2022-12-21,P111,Home,13.0,1415.57,18402.41
O02827,C0200,2023-05-01,P081,Groceries,5.0,491.06,2455.3
O02828,C0024,2023-03-30,P028,Fashion,11.0,738.71,8125.81
O02829,C0177,2023-09-05,P010,Home,8.0,1332.25,10658.0
O02830,C0059,2022-12-06,P124,Electronics,2.0,735.73,1471.46
O02831,C0085,2023-07-23,P019,Electronics,5.0,693.21,3466.05
O02832,C0152,2022-07-04,P124,Home,4.0,800.68,3202.72
O02833,C0119,2022-02-28,P023,Toys,7.0,1414.17,9899.19
O02834,C0137,2022-08-05,P116,Home,8.0,798.41,6387.28
O02835,C0186,2023-10-05,P107,Fashion,16.0,483.57,7737.12
O02836,C0111,2023-04-15,P053,Groceries,8.0,189.49,1515.92
O02837,C0134,2022-10-28,P117,Books,1.0,684.57,684.57
O02838,C0075,2022-08-25,P085,Fashion,18.0,65.46,1178.28
O02839,C0045,2023-06-11,P092,Toys,14.0,1244.32,17420.48
O02840,C0197,2023-12-25,P128,Books,13.0,1392.27,18099.51
O02841,C0100,2023-03-29,P078,Books,11.0,679.08,7469.88
O02842,C0134,2023-08-22,P034,Electronics,14.0,1431.75,20044.5
O02843,C0028,2022-03-31,P005,Toys,3.0,36.34,109.02
O02844,C0023,2023-11-20,P107,Books,7.0,527.44,3692.08
O02845,C0149,2022-03-24,P113,Home,12.0,428.68,5144.16
O02846,C0177,2022-06-02,P003,Fashion,17.0,91.04,1547.68
O02847,C0014,2023-05-03,P119,Groceries,18.0,1324.85,23847.3
O02848,C0077,2022-07-27,P053,Electronics,5.0,156.49,782.45
